Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Cost,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available,Revenue,Profit
PUMA120120,2025-07-04,C81087,Danielle Gonzalez,Male,58,Germany,Sydney,Puma Mumbai,Website,Jackets,Puma Sports Shoes 27,SKU369797,1,2640.0,1332.69,PayPal,1.0,Late Delivery,GBP,381,2640.0,1307.31
PUMA131036,2023-05-24,C81391,Jessica Shea,Male,27,UAE,London,Puma NYC,Marketplace,T-Shirts,Puma Jackets 13,SKU872758,4,10501.0,34540.56,Card,5.0,Not Specified,EUR,338,42004.0,7463.44
PUMA132197,2025-02-17,C26977,Jennifer Carey,Male,53,UK,Dubai,Puma Mumbai,Marketplace,Accessories,Puma Accessories 16,SKU239379,10,3068.0,19780.46,PayPal,1.0,Changed Mind,USD,444,30680.0,10899.54
PUMA113141,2025-10-18,C88701,Jonathan Parker,Male,50,UAE,Mumbai ,Puma Mumbai,Website,Jackets,Puma Accessories 89,SKU693887,10,4389.0,23014.37,PayPal,2.0,Delivered - Not Returned,AED,116,43890.0,20875.63
PUMA103910,2025-02-25,C68412,Austin Gonzalez,Female,57,Germany,New York,Puma Mumbai,Website,Jackets,Puma Sports Shoes 5,SKU604445,9,7298.0,34351.34,Net Banking,4.0,Damaged,AED,359,65682.0,31330.66
PUMA142192,2025-05-07,C93708,Tyler Alexander,Female,23,UK,Bangalore,Puma Dubai,Marketplace,Sports Shoes,Puma Accessories 10,SKU330770,9,2295.0,16229.89,PayPal,5.0,Wrong Size,USD,565,20655.0,4425.11
PUMA119170,2024-05-11,C90592,Laura Mendoza,Male,18,Germany,Berlin,Puma Dubai,Store,Running Shoes,Puma Sports Shoes 93,SKU146790,9,1223.0,6573.83,UPI,2.0,Late Delivery,INR,317,11007.0,4433.17
PUMA132769,2024-07-02,C79857,Michael Payne,Male,32,Australia,Delhi,Puma Mumbai,Marketplace,Jackets,Puma Running Shoes 70,SKU234273,10,6076.0,39015.39,UPI,4.0,Changed Mind,USD,345,60760.0,21744.61
PUMA130064,2023-01-03,C18953,Michael Wells,Female,47,UAE,New York,Puma Berlin,Store,Track Pants,Puma Running Shoes 81,SKU268407,6,4469.0,18763.68,PayPal,3.0,Delivered - Not Returned,GBP,511,26814.0,8050.32
PUMA126213,2024-12-10,C81891,Thomas Smith,Male,54,UK,London,Puma Mumbai,Marketplace,Jackets,Puma Track Pants 82,SKU802975,10,2971.0,24232.17,Card,5.0,Delivered - Not Returned,USD,566,29710.0,5477.83
PUMA148151,2025-04-23,C83652,Justin Peterson,Female,48,Germany,New York,Puma Berlin,Website,Jackets,Puma Sports Shoes 11,SKU638634,10,8880.0,49675.64,Cash,2.0,Damaged,GBP,137,88800.0,39124.36
PUMA143832,2025-06-05,C23531,Charles Brown,Female,48,USA,Paris,Puma London,Website,Running Shoes,Puma Jackets 93,SKU732626,7,10090.0,57473.5,Card,1.0,Delivered - Not Returned,AED,676,70630.0,13156.5
PUMA108710,2025-11-03,C22190,Matthew Freeman,Female,31,France,Mumbai ,Puma NYC,Mobile App,Accessories,Puma Sports Shoes 72,SKU933931,2,3406.0,3917.86,UPI,4.0,Late Delivery,INR,187,6812.0,2894.14
PUMA112958,2025-09-10,C86240,Diana Chen MD,Female,42,USA,Delhi,Puma Dubai,Website,T-Shirts,Puma T-Shirts 48,SKU937939,1,3644.0,2028.75,PayPal,4.0,Not Specified,GBP,135,3644.0,1615.25
PUMA105485,2023-10-27,C30135,Diana Rhodes,Female,22,India,Mumbai ,Puma Mumbai,Mobile App,Track Pants,Puma Track Pants 20,SKU677305,1,3084.0,1881.83,PayPal,4.0,Wrong Size,EUR,378,3084.0,1202.17
PUMA149380,2025-10-12,C15818,Blake Keller,Female,16,Australia,Sydney,Puma London,Mobile App,T-Shirts,Puma Track Pants 91,SKU901543,5,9850.0,33154.47,PayPal,4.0,Damaged,USD,806,49250.0,16095.53
PUMA100080,2023-07-13,C81869,Emma Long,Male,27,USA,New York,Puma Delhi,Mobile App,Jackets,Puma Running Shoes 40,SKU544433,10,1778.0,13245.68,Net Banking,1.0,Not Specified,GBP,556,17780.0,4534.32
PUMA139805,2024-04-30,C38613,Selena Moore,Male,46,Australia,New York,Puma Mumbai,Store,Running Shoes,Puma T-Shirts 55,SKU940179,7,5665.0,26253.02,Net Banking,3.0,Late Delivery,INR,421,39655.0,13401.98
PUMA133061,2023-04-27,C68493,Unknown,Female,30,USA,Paris,Puma Delhi,Mobile App,Running Shoes,Puma Accessories 93,SKU159979,4,2312.0,6360.89,Cash,4.0,Not Specified,USD,816,9248.0,2887.11
PUMA140541,2023-07-10,C51783,Luis Kim,Female,33,France,Delhi,Puma NYC,Marketplace,Accessories,Puma Running Shoes 48,SKU493227,6,735.0,3630.96,Cash,4.0,Wrong Size,GBP,955,4410.0,779.04
PUMA142043,2025-09-21,C77965,Chase Clark,Male,55,UAE,New York,Puma NYC,Marketplace,Track Pants,Puma Track Pants 72,SKU149711,2,6521.0,7698.33,Cash,4.0,Not Specified,INR,426,13042.0,5343.67
PUMA134802,2024-05-13,C58994,Sydney Allen,Female,38,Australia,New York,Puma Dubai,Mobile App,Running Shoes,Puma T-Shirts 56,SKU799362,5,10076.0,24129.16,Card,3.0,Late Delivery,EUR,14,50380.0,26250.84
PUMA106586,2024-06-18,C98318,Albert Jenkins,Female,55,India,New York,Puma London,Website,Running Shoes,Puma Sports Shoes 80,SKU514968,10,3398.0,20169.83,UPI,4.0,Changed Mind,INR,157,33980.0,13810.17
PUMA106347,2024-04-04,C74225,Rhonda Pham,Female,55,UK,London,Puma Berlin,Mobile App,Accessories,Puma T-Shirts 9,SKU905004,2,8361.0,9945.47,UPI,4.0,Not Specified,USD,905,16722.0,6776.53
PUMA135131,2024-05-06,C37905,Juan Smith,Male,61,USA,Dubai,Puma Delhi,Marketplace,Sports Shoes,Puma Jackets 64,SKU413506,7,10572.0,40435.79,PayPal,5.0,Late Delivery,EUR,96,74004.0,33568.21
PUMA108794,2025-04-02,C24496,Donald Alexander,Female,49,USA,Mumbai,Puma Dubai,Store,Sports Shoes,Puma Accessories 6,SKU145512,4,7243.0,15691.71,Cash,4.0,Changed Mind,EUR,770,28972.0,13280.29
PUMA114808,2023-01-14,C95473,Andrew Johnson,Male,61,India,Berlin,Puma Mumbai,Mobile App,Running Shoes,Puma Running Shoes 32,SKU679961,10,7099.0,33908.96,PayPal,2.0,Late Delivery,GBP,319,70990.0,37081.04
PUMA107734,2025-06-26,C81240,Jessica Sullivan,Male,43,USA,London,Puma Mumbai,Mobile App,Sports Shoes,Puma Track Pants 100,SKU131032,6,673.0,2321.86,Cash,3.0,Changed Mind,AED,299,4038.0,1716.14
PUMA110093,2023-08-08,C86977,Michelle Villarreal,Female,27,France,Bangalore,Puma Mumbai,Marketplace,T-Shirts,Puma Sports Shoes 31,SKU641299,9,3939.0,25738.45,Net Banking,1.0,Damaged,AED,234,35451.0,9712.55
PUMA105307,2024-10-20,C86652,Kristina Ramirez,Male,16,Germany,New York,Puma Mumbai,Store,Track Pants,Puma Jackets 28,SKU787142,4,11723.0,23465.14,Cash,3.0,Wrong Size,INR,561,46892.0,23426.86
PUMA134722,2025-04-01,C52233,Unknown,Male,39,France,Sydney,Puma Delhi,Marketplace,Track Pants,Puma Running Shoes 13,SKU557215,5,5741.0,16029.88,UPI,5.0,Changed Mind,GBP,824,28705.0,12675.12
PUMA141978,2024-12-21,C74574,Unknown,Male,19,Australia,New York,Puma Mumbai,Store,Jackets,Puma T-Shirts 41,SKU314741,8,4328.0,19913.5,PayPal,3.0,Late Delivery,USD,875,34624.0,14710.5
PUMA123957,2024-09-21,C98161,Kathleen Moore,Female,52,UAE,New York,Puma Mumbai,Website,T-Shirts,Puma Jackets 73,SKU350617,6,8420.0,39823.42,UPI,1.0,Late Delivery,AED,633,50520.0,10696.58
PUMA141619,2023-12-12,C63147,Chad Banks,Female,59,India,New York,Puma Delhi,Mobile App,Sports Shoes,Puma T-Shirts 15,SKU320240,9,7776.0,37911.03,Net Banking,1.0,Wrong Size,GBP,227,69984.0,32072.97
PUMA148749,2024-05-18,C99021,Briana Santos,Female,41,UK,Delhi,Puma NYC,Mobile App,Sports Shoes,Puma Accessories 69,SKU454026,7,6350.0,24614.23,PayPal,1.0,Wrong Size,GBP,948,44450.0,19835.77
PUMA122302,2025-05-17,C42861,Cindy Combs,Male,55,France,London,Puma Mumbai,Store,Running Shoes,Puma Running Shoes 28,SKU389817,6,5984.0,20950.29,UPI,4.0,Late Delivery,INR,104,35904.0,14953.71
PUMA146185,2023-08-05,C17713,Christina Brock,Female,21,India,Paris,Puma Mumbai,Marketplace,Jackets,Puma Accessories 56,SKU479936,2,7568.0,7179.52,PayPal,3.0,Changed Mind,AED,464,15136.0,7956.48
PUMA134484,2025-05-02,C87796,Robert Chase,Female,39,USA,New York,Puma Dubai,Store,Sports Shoes,Puma Accessories 13,SKU449143,9,9804.0,58101.59,Cash,5.0,Changed Mind,INR,422,88236.0,30134.41
PUMA109519,2025-05-01,C45814,Robert Miller,Male,54,UAE,New York,Puma Delhi,Website,Accessories,Puma Sports Shoes 87,SKU183058,10,11283.0,65649.48,PayPal,3.0,Not Specified,EUR,466,112830.0,47180.52
PUMA101350,2025-09-11,C94769,Tyler Walker,Female,41,India,Delhi,Puma Berlin,Marketplace,Running Shoes,Puma Accessories 50,SKU788714,3,7940.0,11990.55,Card,2.0,Wrong Size,GBP,164,23820.0,11829.45
PUMA119605,2023-05-03,C59756,Mary Bolton,Male,15,Australia,Berlin,Puma Dubai,Website,Track Pants,Puma Accessories 92,SKU827681,7,5405.0,21549.35,Cash,2.0,Changed Mind,GBP,862,37835.0,16285.65
PUMA131446,2023-07-18,C17888,Joshua Wright,Female,55,UAE,Paris,Puma Mumbai,Store,Accessories,Puma Track Pants 66,SKU386989,9,10766.0,68362.53,Net Banking,1.0,Late Delivery,USD,750,96894.0,28531.47
PUMA111136,2025-06-21,C61194,Jason Bell,Female,64,Germany,Berlin,Puma NYC,Website,T-Shirts,Puma T-Shirts 19,SKU211615,4,9942.0,33634.99,PayPal,3.0,Wrong Size,INR,865,39768.0,6133.01
PUMA100040,2025-08-21,C42778,Ronald Buckley,Female,22,UK,Paris,Puma London,Website,Jackets,Puma Track Pants 54,SKU610622,9,6421.0,43138.54,Net Banking,4.0,Late Delivery,AED,750,57789.0,14650.46
PUMA102577,2025-05-18,C25643,Katherine Mcdonald,Male,61,UK,Mumbai ,Puma Mumbai,Store,Sports Shoes,Puma Accessories 91,SKU688290,7,5062.0,16396.99,Cash,3.0,Late Delivery,AED,271,35434.0,19037.01
PUMA115890,2025-04-04,C39220,Lisa Ramos,Female,25,UK,Dubai,Puma London,Mobile App,T-Shirts,Puma Sports Shoes 35,SKU517598,5,9608.0,37496.5,Card,4.0,Changed Mind,AED,201,48040.0,10543.5
PUMA109634,2024-04-05,C12442,Mrs. Robin Phillips,Female,40,UAE,Sydney,Puma Mumbai,Mobile App,Sports Shoes,Puma Jackets 96,SKU129899,6,8499.0,35144.46,Card,1.0,Changed Mind,EUR,54,50994.0,15849.54
PUMA135007,2023-12-13,C39422,Michael Rodriguez,Female,35,France,Bangalore,Puma London,Mobile App,Accessories,Puma Track Pants 22,SKU310969,2,2819.0,4362.81,PayPal,3.0,Wrong Size,INR,915,5638.0,1275.19
PUMA106843,2025-08-29,C24776,Antonio Jones,Female,27,Australia,New York,Puma NYC,Website,T-Shirts,Puma Track Pants 75,SKU176047,6,1556.0,7145.02,Net Banking,4.0,Not Specified,AED,743,9336.0,2190.98
PUMA101636,2024-06-27,C76247,Tyler Smith,Male,38,USA,London,Puma Berlin,Store,Jackets,Puma Track Pants 30,SKU150211,1,5143.0,3417.55,Net Banking,4.0,Delivered - Not Returned,AED,944,5143.0,1725.45
PUMA106691,2024-05-08,C43179,Stephanie Franklin,Female,48,Australia,Mumbai,Puma Mumbai,Store,Accessories,Puma Sports Shoes 8,SKU548365,5,9203.0,35503.54,Cash,4.0,Not Specified,INR,963,46015.0,10511.46
PUMA123881,2023-03-20,C18493,Unknown,Female,39,Germany,New York,Puma NYC,Store,Running Shoes,Puma Jackets 21,SKU265218,8,5665.0,34433.05,Card,3.0,Late Delivery,GBP,771,45320.0,10886.95
PUMA130779,2024-08-30,C62131,Joseph Singleton,Female,52,UK,Bangalore,Puma Mumbai,Store,Track Pants,Puma Sports Shoes 53,SKU284656,4,5487.0,15784.75,Cash,2.0,Not Specified,AED,899,21948.0,6163.25
PUMA124228,2025-01-12,C86616,Mrs. Erin Hunt MD,Male,48,India,Mumbai ,Puma NYC,Mobile App,Running Shoes,Puma Accessories 90,SKU621377,3,3604.0,5130.17,PayPal,2.0,Not Specified,GBP,670,10812.0,5681.83
PUMA122407,2025-01-18,C58873,Dr. Javier Hart,Male,56,Germany,Mumbai ,Puma Dubai,Mobile App,T-Shirts,Puma Sports Shoes 91,SKU914227,9,11255.0,71533.42,Cash,4.0,Wrong Size,USD,795,101295.0,29761.58
PUMA132997,2023-09-09,C71880,Thomas Rubio,Female,35,Germany,Berlin,Puma Berlin,Store,Accessories,Puma Track Pants 93,SKU903469,3,6184.0,14456.75,PayPal,4.0,Late Delivery,EUR,379,18552.0,4095.25
PUMA126582,2023-10-27,C87866,John Vargas,Male,50,USA,Sydney,Puma London,Website,Track Pants,Puma Running Shoes 61,SKU777374,9,5291.0,28011.16,Card,3.0,Late Delivery,USD,476,47619.0,19607.84
PUMA116575,2025-10-11,C82035,Katie Snyder,Female,29,UK,Delhi,Puma Mumbai,Mobile App,Track Pants,Puma Running Shoes 53,SKU424561,2,664.0,604.72,Cash,4.0,Not Specified,GBP,856,1328.0,723.28
PUMA135517,2024-10-05,C63173,Scott Jones,Female,39,India,Sydney,Puma Dubai,Marketplace,T-Shirts,Puma Track Pants 82,SKU368892,5,9458.0,30025.4,UPI,4.0,Damaged,EUR,306,47290.0,17264.6
PUMA111072,2025-04-08,C75485,Michael Martin,Female,24,France,New York,Puma NYC,Website,Sports Shoes,Puma T-Shirts 17,SKU423147,2,1062.0,1003.26,Net Banking,3.0,Not Specified,INR,199,2124.0,1120.74
PUMA149687,2024-02-01,C56347,Jessica Crawford,Female,44,Australia,Berlin,Puma London,Store,Accessories,Puma T-Shirts 34,SKU891717,7,8364.0,41975.3,PayPal,1.0,Delivered - Not Returned,USD,32,58548.0,16572.7
PUMA119460,2025-01-07,C75164,Kathleen Gentry,Female,49,India,Sydney,Puma NYC,Marketplace,T-Shirts,Puma T-Shirts 56,SKU448823,9,3876.0,26692.68,UPI,3.0,Wrong Size,INR,52,34884.0,8191.32
PUMA109790,2023-06-12,C93994,Susan Carter,Female,65,Australia,London,Puma NYC,Mobile App,Sports Shoes,Puma Sports Shoes 79,SKU141853,3,11010.0,15855.83,UPI,4.0,Damaged,USD,473,33030.0,17174.17
PUMA115137,2025-05-24,C83713,Monica Baker,Female,61,India,Dubai,Puma London,Website,Sports Shoes,Puma Running Shoes 23,SKU786859,6,1019.0,4406.41,Cash,3.0,Changed Mind,AED,246,6114.0,1707.59
PUMA140757,2023-02-15,C64124,Dr. Patricia Henry MD,Female,54,India,Dubai,Puma Mumbai,Mobile App,Running Shoes,Puma T-Shirts 31,SKU386349,8,1464.0,9353.2,Card,3.0,Delivered - Not Returned,EUR,929,11712.0,2358.8
PUMA125280,2024-03-16,C47370,Andrew Baker,Female,34,USA,Bangalore,Puma NYC,Marketplace,T-Shirts,Puma Sports Shoes 74,SKU790829,7,1527.0,7788.17,PayPal,2.0,Not Specified,AED,167,10689.0,2900.83
PUMA149434,2025-12-18,C41486,Pamela Reynolds,Female,49,USA,Delhi,Puma Mumbai,Store,Running Shoes,Puma Running Shoes 70,SKU333020,2,11259.0,18207.99,PayPal,5.0,Not Specified,USD,24,22518.0,4310.01
PUMA123401,2024-08-19,C43389,Shawn Oneal,Male,53,UK,Paris,Puma Berlin,Mobile App,T-Shirts,Puma Jackets 36,SKU135199,2,10468.0,9556.77,Net Banking,4.0,Wrong Size,USD,150,20936.0,11379.23
PUMA123313,2025-02-23,C57346,Jeremy Miles,Male,34,France,Delhi,Puma Mumbai,Store,Accessories,Puma Track Pants 85,SKU253898,4,9100.0,22882.59,PayPal,3.0,Delivered - Not Returned,GBP,663,36400.0,13517.41
PUMA148557,2024-11-02,C96000,Benjamin Brown,Female,16,UAE,New York,Puma Berlin,Website,Track Pants,Puma Accessories 36,SKU562569,3,3473.0,5736.4,PayPal,4.0,Late Delivery,AED,548,10419.0,4682.6
PUMA115014,2023-07-08,C52866,Kelly Newman,Female,53,India,London,Puma Dubai,Website,Jackets,Puma Running Shoes 14,SKU213149,7,9065.0,44621.02,Net Banking,2.0,Late Delivery,AED,94,63455.0,18833.98
PUMA102964,2024-01-18,C72751,Lisa Smith,Female,61,India,Mumbai ,Puma Mumbai,Mobile App,Sports Shoes,Puma Running Shoes 15,SKU610006,10,8648.0,53468.97,UPI,4.0,Changed Mind,AED,891,86480.0,33011.03
PUMA102566,2024-03-15,C41504,Madeline Miller,Female,55,India,Bangalore,Puma NYC,Website,Jackets,Puma Accessories 81,SKU101377,3,2628.0,4235.55,Cash,5.0,Late Delivery,INR,932,7884.0,3648.45
PUMA125085,2024-11-17,C76992,Unknown,Female,37,Australia,Paris,Puma NYC,Marketplace,Track Pants,Puma Track Pants 1,SKU651577,2,5004.0,7166.32,Card,5.0,Late Delivery,EUR,162,10008.0,2841.68
PUMA127341,2024-07-03,C94428,Danielle Hanson,Female,29,USA,Mumbai,Puma London,Website,T-Shirts,Puma Accessories 4,SKU377298,7,4514.0,17335.13,PayPal,2.0,Delivered - Not Returned,INR,682,31598.0,14262.87
PUMA123710,2025-05-26,C79038,Jeffrey Wilcox,Female,58,Australia,Paris,Puma Mumbai,Store,Accessories,Puma Jackets 69,SKU821451,1,6372.0,5180.78,UPI,1.0,Delivered - Not Returned,AED,919,6372.0,1191.22
PUMA136101,2023-02-08,C76899,Amanda Vasquez,Female,63,Australia,Sydney,Puma Delhi,Store,Jackets,Puma Jackets 100,SKU390927,9,10506.0,51275.88,PayPal,5.0,Changed Mind,INR,286,94554.0,43278.12
PUMA104407,2025-07-21,C55851,Brandon Jones,Male,26,France,Berlin,Puma Mumbai,Marketplace,Accessories,Puma Running Shoes 12,SKU379820,8,1799.0,11733.51,Net Banking,5.0,Late Delivery,USD,28,14392.0,2658.49
PUMA132245,2024-02-03,C87345,Hayden Hernandez,Female,18,France,Paris,Puma NYC,Website,T-Shirts,Puma Accessories 21,SKU628393,4,1919.0,3760.25,PayPal,3.0,Damaged,EUR,248,7676.0,3915.75
PUMA129804,2025-07-11,C50316,Amy Huffman,Male,36,UAE,Berlin,Puma Dubai,Website,Jackets,Puma Accessories 51,SKU334692,3,11589.0,15950.6,Card,3.0,Delivered - Not Returned,EUR,62,34767.0,18816.4
PUMA128541,2023-05-29,C72027,Deborah Douglas,Male,28,India,Bangalore,Puma London,Marketplace,T-Shirts,Puma T-Shirts 50,SKU260665,5,3724.0,9307.79,Cash,4.0,Wrong Size,AED,324,18620.0,9312.21
PUMA120829,2023-10-25,C54789,Damon Coleman,Male,56,UK,Berlin,Puma Dubai,Mobile App,Accessories,Puma Running Shoes 74,SKU349053,7,7724.0,35130.77,Card,3.0,Delivered - Not Returned,EUR,631,54068.0,18937.23
PUMA100985,2024-02-19,C27263,Amy Smith,Female,15,Australia,Mumbai ,Puma Mumbai,Store,T-Shirts,Puma Running Shoes 3,SKU945065,3,11470.0,23794.03,Card,2.0,Delivered - Not Returned,AED,447,34410.0,10615.97
PUMA118328,2023-05-22,C50410,James Williams,Male,23,France,Paris,Puma Berlin,Marketplace,Accessories,Puma Accessories 87,SKU996735,2,7722.0,8884.95,Cash,1.0,Wrong Size,AED,157,15444.0,6559.05
PUMA112377,2024-01-24,C26799,Kristi Schaefer,Male,62,France,Paris,Puma Berlin,Mobile App,Sports Shoes,Puma T-Shirts 9,SKU601590,1,1387.0,673.35,Cash,3.0,Delivered - Not Returned,INR,536,1387.0,713.65
PUMA142596,2024-08-05,C65749,Michele Hess,Female,49,USA,Delhi,Puma Mumbai,Store,Track Pants,Puma Accessories 17,SKU935812,2,9569.0,10205.52,Card,4.0,Late Delivery,AED,520,19138.0,8932.48
PUMA133898,2024-11-09,C68487,Kristopher Pugh,Male,38,UK,Delhi,Puma Delhi,Marketplace,T-Shirts,Puma Jackets 30,SKU333311,4,627.0,2009.65,Cash,3.0,Wrong Size,USD,41,2508.0,498.35
PUMA129610,2023-07-11,C52310,Kyle Arnold,Female,48,UAE,Delhi,Puma Mumbai,Marketplace,Track Pants,Puma T-Shirts 39,SKU600040,8,7236.0,44529.58,Cash,4.0,Wrong Size,EUR,560,57888.0,13358.42
PUMA105034,2023-05-29,C74841,Paul Morgan,Female,31,USA,Delhi,Puma Mumbai,Mobile App,Accessories,Puma Sports Shoes 86,SKU346604,9,772.0,4974.59,PayPal,4.0,Late Delivery,USD,686,6948.0,1973.41
PUMA112823,2023-05-05,C43783,Gabriel Ward,Female,30,UAE,Berlin,Puma Dubai,Mobile App,T-Shirts,Puma Jackets 10,SKU802975,3,10892.0,15584.51,Card,5.0,Late Delivery,EUR,527,32676.0,17091.49
PUMA127768,2025-07-24,C80656,Unknown,Male,53,USA,New York,Puma Delhi,Marketplace,Sports Shoes,Puma Track Pants 33,SKU115933,10,3995.0,27856.17,Card,4.0,Damaged,USD,241,39950.0,12093.83
PUMA128387,2025-04-17,C99930,Unknown,Female,44,Australia,Bangalore,Puma Mumbai,Website,Sports Shoes,Puma Track Pants 70,SKU868846,7,4134.0,13184.17,UPI,4.0,Delivered - Not Returned,EUR,571,28938.0,15753.83
PUMA141861,2023-04-14,C14532,James Chavez,Female,36,USA,London,Puma Dubai,Website,Jackets,Puma Sports Shoes 10,SKU235387,10,1110.0,6677.53,UPI,3.0,Delivered - Not Returned,EUR,964,11100.0,4422.47
PUMA147848,2023-05-22,C52345,Lisa Nelson,Female,30,USA,Paris,Puma NYC,Mobile App,Track Pants,Puma T-Shirts 15,SKU386641,2,7427.0,7031.3,PayPal,2.0,Late Delivery,EUR,806,14854.0,7822.7
PUMA104602,2024-06-01,C79100,Rhonda Howard,Female,27,France,Mumbai ,Puma Dubai,Marketplace,Sports Shoes,Puma T-Shirts 58,SKU528898,8,10705.0,50111.91,Net Banking,3.0,Damaged,AED,308,85640.0,35528.09
PUMA103632,2025-01-24,C62949,Hayley Hubbard PhD,Female,65,UK,London,Puma Delhi,Store,T-Shirts,Puma Track Pants 34,SKU483479,2,4551.0,4853.83,Card,4.0,Wrong Size,INR,424,9102.0,4248.17
PUMA146066,2023-02-01,C60559,Chloe Parker,Male,24,UK,Delhi,Puma Mumbai,Mobile App,Jackets,Puma Accessories 5,SKU856726,6,7672.0,31732.02,UPI,4.0,Not Specified,EUR,307,46032.0,14299.98
PUMA120723,2023-03-05,C75905,James Sherman,Male,61,UAE,Delhi,Puma Mumbai,Website,Running Shoes,Puma Track Pants 85,SKU484067,4,5184.0,16925.5,UPI,2.0,Wrong Size,GBP,119,20736.0,3810.5
PUMA111978,2024-12-12,C30825,Shannon Dodson,Female,16,France,London,Puma Berlin,Store,Accessories,Puma Sports Shoes 9,SKU925230,7,8764.0,50584.84,UPI,5.0,Wrong Size,AED,354,61348.0,10763.16
PUMA101297,2025-08-14,C48082,Trevor Watson,Female,33,Germany,New York,Puma Dubai,Website,Jackets,Puma T-Shirts 89,SKU962812,6,8841.0,32210.66,Card,5.0,Delivered - Not Returned,EUR,315,53046.0,20835.34
PUMA145875,2023-01-26,C41192,Andrew Rivera,Female,58,Germany,Sydney,Puma Delhi,Store,T-Shirts,Puma Running Shoes 59,SKU484801,2,10644.0,10986.35,Net Banking,3.0,Delivered - Not Returned,GBP,622,21288.0,10301.65
PUMA123924,2025-04-28,C77875,Mark West,Female,60,UK,London,Puma Berlin,Mobile App,T-Shirts,Puma Track Pants 98,SKU155710,6,8056.0,39915.65,Cash,5.0,Not Specified,EUR,645,48336.0,8420.35
PUMA144939,2025-09-10,C65947,Jennifer Stewart,Female,61,UAE,New York,Puma Mumbai,Store,Sports Shoes,Puma T-Shirts 63,SKU726733,10,3336.0,19329.65,Card,4.0,Delivered - Not Returned,USD,936,33360.0,14030.35
PUMA142034,2024-05-27,C35971,Unknown,Female,34,Australia,Delhi,Puma Delhi,Website,Accessories,Puma Running Shoes 7,SKU620410,8,6370.0,27149.62,Net Banking,4.0,Wrong Size,USD,547,50960.0,23810.38
PUMA118027,2025-05-02,C79710,Derek Silva,Male,17,Germany,Dubai,Puma NYC,Website,Sports Shoes,Puma T-Shirts 22,SKU534060,3,3455.0,7944.48,Card,1.0,Damaged,EUR,909,10365.0,2420.52
PUMA107966,2025-08-15,C14753,Brooke Perez,Female,17,USA,Sydney,Puma Mumbai,Website,Accessories,Puma T-Shirts 45,SKU523663,3,4259.0,8999.41,Cash,1.0,Late Delivery,GBP,822,12777.0,3777.59
PUMA128791,2023-07-06,C70099,Kyle Vargas,Female,39,UK,Mumbai ,Puma Mumbai,Store,Accessories,Puma T-Shirts 42,SKU258275,4,3680.0,7364.44,Card,1.0,Wrong Size,INR,545,14720.0,7355.56
PUMA116285,2024-05-26,C47743,Maria Skinner,Female,57,UK,Mumbai ,Puma Delhi,Marketplace,Sports Shoes,Puma Track Pants 17,SKU663215,7,10899.0,37200.9,UPI,2.0,Wrong Size,AED,58,76293.0,39092.1
PUMA129269,2023-09-13,C46201,Timothy Riddle,Male,45,USA,New York,Puma Mumbai,Website,Accessories,Puma Accessories 25,SKU161514,1,1814.0,1273.1,Cash,3.0,Wrong Size,INR,359,1814.0,540.9
PUMA118877,2023-02-16,C12546,Nicholas Gibson,Female,29,Germany,New York,Puma London,Mobile App,Track Pants,Puma Track Pants 57,SKU956851,3,6889.0,17048.83,PayPal,4.0,Damaged,INR,299,20667.0,3618.17
PUMA143385,2024-01-09,C51526,Yolanda Ray,Male,58,Germany,Dubai,Puma Delhi,Marketplace,Track Pants,Puma Track Pants 41,SKU779867,10,3263.0,18886.41,PayPal,1.0,Not Specified,AED,981,32630.0,13743.59
PUMA101624,2025-08-15,C58159,Diamond Brandt,Male,16,India,Berlin,Puma NYC,Store,Track Pants,Puma Jackets 12,SKU165076,9,638.0,4412.35,Card,2.0,Changed Mind,AED,912,5742.0,1329.65
PUMA147201,2024-05-28,C62563,Mark Johnson,Male,40,India,Sydney,Puma NYC,Website,Jackets,Puma Accessories 1,SKU474713,10,6631.0,44847.54,UPI,4.0,Wrong Size,USD,232,66310.0,21462.46
PUMA141171,2023-11-15,C49072,Joshua Powell,Male,21,USA,Paris,Puma Mumbai,Marketplace,Jackets,Puma Accessories 22,SKU942892,10,5271.0,44295.19,PayPal,4.0,Changed Mind,INR,708,52710.0,8414.81
PUMA146725,2023-06-24,C39695,Charles Coleman,Female,61,USA,Paris,Puma Dubai,Mobile App,Track Pants,Puma Jackets 51,SKU370467,8,8186.0,48332.05,UPI,4.0,Wrong Size,INR,494,65488.0,17155.95
PUMA120889,2023-01-18,C87658,Madison Moses,Male,43,Germany,New York,Puma NYC,Store,Jackets,Puma Jackets 10,SKU438104,1,6782.0,4134.97,UPI,1.0,Wrong Size,AED,129,6782.0,2647.03
PUMA120738,2024-06-30,C13712,Amanda Brown,Male,24,France,New York,Puma Mumbai,Marketplace,Running Shoes,Puma Accessories 83,SKU250679,3,1340.0,2751.03,UPI,2.0,Wrong Size,USD,395,4020.0,1268.97
